OBJECTID,OrderCode,PointID,StreamName,StratumName,PointType,DesignLat,DesignLong,OfficeEvaluator,OfficeEvalDate,PreviouslyEvaluated,MergedPointID,MergedMonProgram,EvalStatus,ReasonNotSampled,NotSampledEvidence1,NotSampledEvidence2,BLMAdviceRequested,OfficeEvalComments,ContactInfoForAccess,NOCComments,Trip,TripNotes,CollectTNTP,CollectTurbidity,CollectThalwegDepthProfile,CollectBankAngle,CollectExtraBankPlots,CollectPoolTailFines,CollectNativeWoody,CollectGreenlineVegComp,CollectVegComplexity,CollectCoreSubset1,CollectCoreSubset2,CollectCoreSubset3,Supplementals,AdminState,District,FieldOffice,Project,BoatingFilter,Extra1,Extra2,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SpeciesState,OriginalDesign,x,y
1055,3,CBN-SS-1002,,BROOKS NORTH-Small Streams (1),Base,68.668212,-149.244698,Erica Lamb,4/30/2020 8:00:00 AM,No,,,Not sampled- BLM approved,,helicopter visit - 6/18/19,no landing area,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:33 PM,kpoole7,4/4/2024 11:11:42 PM,3ee935d6-7c02-4680-ab13-e7ac18b5853b,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.244698,68.668212
1056,4,CBN-SS-1003,,BROOKS NORTH-Small Streams (1),Base,68.297493,-149.436445,Erica Lamb,7/22/2019 12:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:34 PM,kpoole7,4/4/2024 11:11:42 PM,df6f7c22-7a80-45d4-bad3-26b04c2be39f,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.436445,68.297493
1057,5,CBN-SS-1006,,BROOKS NORTH-Small Streams (1),Base,68.690554,-149.325116,Erica Lamb,5/7/2020 8:00:00 AM,No,,,Ready to field visit,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:36 PM,kpoole7,4/4/2024 11:11:42 PM,35792c37-d826-43ca-81c6-96feefc5ac9b,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.325116,68.6905540000001
1058,6,CBN-SS-1008,,BROOKS NORTH-Small Streams (1),Base,68.691746,-148.838387,Erica Lamb,4/30/2020 8:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:38 PM,kpoole7,4/4/2024 11:11:42 PM,c1a41c78-a72a-4615-8137-b5636904f19e,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-148.838387,68.6917460000001
1059,7,CBN-SS-1011,,BROOKS NORTH-Small Streams (1),Base,68.246547,-149.578113,Erica Lamb,5/1/2020 8:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,Point coordinate was dry. Flowing water above and below point. Large grizzly bear observed on creek so we did not land.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:40 PM,kpoole7,4/4/2024 11:11:42 PM,48128110-0d32-4112-aa69-8f0ad87ab2c4,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.578113,68.2465470000001
1060,8,CBN-SS-1012,,BROOKS NORTH-Small Streams (1),Base,68.544809,-149.644498,Erica Lamb,5/1/2020 8:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:42 PM,kpoole7,4/4/2024 11:11:42 PM,c9a0e9c6-0428-4191-a7a0-cd460407fd00,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.644498,68.544809
1061,9,CBN-SS-1015,,BROOKS NORTH-Small Streams (1),OvrSmp,68.221274,-149.321386,Erica Lamb,7/22/2019 12:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"no veg, deep V",,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:44 PM,kpoole7,4/4/2024 11:11:42 PM,8913be07-a700-451e-b2c2-6e21c8c97393,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.321386,68.2212740000001
1062,10,CBN-SS-1016,,BROOKS NORTH-Small Streams (1),OvrSmp,68.122378,-149.762857,Erica Lamb,7/22/2019 12:00:00 AM,Yes,,,Not sampled- BLM approved,Nontarget- Map error,,,No advice requested,Site at base of glacier near glacial pool. No stream run off to point coordinates.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:46 PM,kpoole7,4/4/2024 11:11:42 PM,bf758498-144f-430c-98f4-2c7807a220b9,ID,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.762857,68.1223780000001
1063,11,CBN-SS-1017,,BROOKS NORTH-Small Streams (1),OvrSmp,68.511649,-149.393782,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:48 PM,kpoole7,4/4/2024 11:11:42 PM,b0031c76-7f59-46f2-b467-c577bf38cb7d,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.393782,68.511649
1064,12,CBN-SS-1019,,BROOKS NORTH-Small Streams (1),OvrSmp,68.357007,-149.39675,,,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:50 PM,kpoole7,4/4/2024 11:11:42 PM,697b41ab-2a01-4db3-ae1b-884b45158d75,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.39675,68.3570070000001
1065,13,CBN-SS-1020,,BROOKS NORTH-Small Streams (1),OvrSmp,68.651154,-148.908542,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:51 PM,kpoole7,4/4/2024 11:11:42 PM,03d29ea6-e49a-4802-8af4-8b23c3c3f639,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-148.908542,68.6511540000001
1066,14,CBN-SS-1022,,BROOKS NORTH-Small Streams (1),OvrSmp,68.661433,-149.540342,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:53 PM,kpoole7,4/4/2024 11:11:42 PM,bf92d6cd-eb2a-40b7-ace4-8cf2a19922de,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.540342,68.661433
1067,15,CBN-SS-1024,,BROOKS NORTH-Small Streams (1),OvrSmp,68.689878,-149.151595,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:55 PM,kpoole7,4/4/2024 11:11:42 PM,0b11905f-6ba5-4e3e-832f-6ceeee571159,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.151595,68.6898780000001
1068,16,CBN-SS-1025,,BROOKS NORTH-Small Streams (1),OvrSmp,68.59796,-149.119017,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:57 PM,kpoole7,4/4/2024 11:11:42 PM,46867abd-ac6b-48bc-9ece-5296423c1d07,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.119017,68.5979600000001
1069,17,CBN-SS-1026,,BROOKS NORTH-Small Streams (1),OvrSmp,68.624782,-149.436524,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:49:59 PM,kpoole7,4/4/2024 11:11:42 PM,9631ddae-c26f-450b-beaf-cdaeafa5ff12,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.436524,68.624782
1070,18,CBN-SS-1027,,BROOKS NORTH-Small Streams (1),OvrSmp,68.202279,-149.572001,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:00 PM,kpoole7,4/4/2024 11:11:42 PM,3251bb39-f169-45fe-9ed8-2a234db776d8,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.572001,68.202279
1071,19,CBN-SS-1029,,BROOKS NORTH-Small Streams (1),OvrSmp,68.553715,-148.803101,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:02 PM,kpoole7,4/4/2024 11:11:42 PM,a24e7d6b-4a1f-4ae5-a6c0-22777728c68e,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-148.803101,68.5537150000001
1072,20,CBN-SS-1031,,BROOKS NORTH-Small Streams (1),OvrSmp,68.208813,-149.454029,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:04 PM,kpoole7,4/4/2024 11:11:42 PM,66dba59e-5fd9-48ed-bdf2-8e010ae085eb,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.454029,68.2088130000001
1073,21,CBN-SS-1033,,BROOKS NORTH-Small Streams (1),OvrSmp,68.574166,-149.287841,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:06 PM,kpoole7,4/4/2024 11:11:42 PM,738fb457-8dd2-469b-ab31-6f4dedf33ca4,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.287841,68.574166
1074,22,CBN-SS-1034,,BROOKS NORTH-Small Streams (1),OvrSmp,68.615749,-149.417819,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:08 PM,kpoole7,4/4/2024 11:11:42 PM,2910ed8e-83bf-4059-8d64-c450490c2a83,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.417819,68.6157490000001
1075,23,CBN-SS-1036,,BROOKS NORTH-Small Streams (1),OvrSmp,68.608906,-148.946995,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:10 PM,kpoole7,4/4/2024 11:11:42 PM,fc8b4997-4835-4fde-852b-15fd3acbd26f,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-148.946995,68.608906
1076,24,CBN-SS-1037,,BROOKS NORTH-Small Streams (1),OvrSmp,68.546084,-149.320959,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:12 PM,kpoole7,4/4/2024 11:11:42 PM,c12e3847-7500-4931-97cd-95aeb862d278,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.320959,68.5460840000001
1077,25,CBN-SS-1038,,BROOKS NORTH-Small Streams (1),OvrSmp,68.657471,-149.628364,Erica Lamb,6/7/2018 12:00:00 AM,Yes,,,Not sampled- BLM approved,Nontarget - Boatable (not sampling boatable reaches for this design),,,No advice requested,Non-Target - Reach too short,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:14 PM,kpoole7,4/4/2024 11:11:42 PM,0d7ee52c-81eb-4e9d-b0e4-c0bef5449f6e,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.628364,68.657471
1078,26,CBN-SS-1041,,BROOKS NORTH-Small Streams (1),OvrSmp,68.531843,-149.173195,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:16 PM,kpoole7,4/4/2024 11:11:42 PM,013c226e-c0a4-4803-8d35-5b747ccafd99,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.173195,68.531843
1079,27,CBN-SS-1048,,BROOKS NORTH-Small Streams (1),OvrSmp,68.615026,-149.157735,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:18 PM,kpoole7,4/4/2024 11:11:42 PM,9735307e-82bb-4481-85f8-42ca30dbddc7,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.157735,68.6150260000001
1080,28,CBN-SS-1049,,BROOKS NORTH-Small Streams (1),OvrSmp,68.583873,-149.284145,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:20 PM,kpoole7,4/4/2024 11:11:42 PM,e14ef2c2-9a2d-4427-a75e-a426d5ddd47f,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.284145,68.583873
1081,29,CBN-SS-1050,,BROOKS NORTH-Small Streams (1),OvrSmp,68.692833,-149.251558,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:21 PM,kpoole7,4/4/2024 11:11:42 PM,cdf675a0-1926-46e9-b1cc-2b3f3bce7316,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.251558,68.6928330000001
1082,30,CBN-SS-1051,,BROOKS NORTH-Small Streams (1),OvrSmp,68.377864,-149.482645,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:23 PM,kpoole7,4/4/2024 11:11:42 PM,4cf20f38-ce58-466e-b092-a9ecc61e4fc4,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.482645,68.377864
1083,31,CBN-SS-1055,,BROOKS NORTH-Small Streams (1),OvrSmp,68.225851,-149.608245,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:25 PM,kpoole7,4/4/2024 11:11:42 PM,b4d0d253-ea9d-4413-8109-ec871d1633ed,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.608245,68.225851
1084,32,CBN-SS-1058,,BROOKS NORTH-Small Streams (1),OvrSmp,68.176956,-149.757011,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:27 PM,kpoole7,4/4/2024 11:11:42 PM,3639b525-e05d-4f2d-8afb-65ce8b2d9901,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.757011,68.1769560000001
1085,33,CBN-SS-1059,,BROOKS NORTH-Small Streams (1),OvrSmp,68.1416,-149.648419,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:29 PM,kpoole7,4/4/2024 11:11:42 PM,ac70dedb-a6bd-4e5a-bb8b-5a37ce7fe140,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.648419,68.1416
1086,34,CBN-SS-1060,,BROOKS NORTH-Small Streams (1),OvrSmp,68.5891,-149.617866,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:31 PM,kpoole7,4/4/2024 11:11:42 PM,385db757-8408-41b0-817a-2fc651b5240f,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.617866,68.5891
1087,35,CBN-SS-1063,,BROOKS NORTH-Small Streams (1),OvrSmp,68.342338,-149.253753,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:33 PM,kpoole7,4/4/2024 11:11:42 PM,a18bb998-54b4-4833-a3dc-0a6a0e0155c2,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.253753,68.342338
1088,36,CBN-SS-1064,,BROOKS NORTH-Small Streams (1),OvrSmp,68.198009,-149.458555,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:35 PM,kpoole7,4/4/2024 11:11:42 PM,5b57352f-71a5-4c2d-b680-78965646acd4,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.458555,68.1980090000001
1089,37,CBN-SS-1066,Kuparuk River,BROOKS NORTH-Small Streams (1),OvrSmp,68.500766,-149.267913,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:36 PM,kpoole7,4/4/2024 11:11:42 PM,c11ed9c1-de5c-48c9-8af4-a5c1648f56e9,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.267913,68.5007660000001
1090,38,CBN-SS-1071,,BROOKS NORTH-Small Streams (1),OvrSmp,68.406173,-149.388291,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:38 PM,kpoole7,4/4/2024 11:11:42 PM,9c3e7c22-bad9-4818-bf9d-e69ddd7f0ac4,AK,AK_CentralYukonFO_UtilityCorridor_BrooksNorth_2019,-149.388291,68.4061730000001
1091,1,CBS-LS-1002,,BROOKS SOUTH-Large Streams (2&3),Base,67.301068,-149.404809,David Esse,7/25/2019 12:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"Deep trench with very little slope. Low flow, beaver impacted.",,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:40 PM,kpoole7,4/4/2024 11:11:42 PM,2a431f2b-0855-4a02-a8d3-0b77dc50b03f,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-149.404809,67.301068
1092,2,CBS-LS-1003,,BROOKS SOUTH-Large Streams (2&3),Base,67.314598,-149.238173,David Esse,6/18/2019 12:00:00 AM,Yes,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,helicopter visit,,No advice requested,Permanently Inaccessible - Terrain,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:42 PM,kpoole7,4/4/2024 11:11:42 PM,2c6fbe2e-ec5b-4b70-836d-89f929186e7f,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-149.238173,67.314598
1093,3,CBS-LS-1007,,BROOKS SOUTH-Large Streams (2&3),Base,68.186498,-148.529984,David Esse,7/29/2019 12:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,Raging creek. Only sampled from F-K due to dangerous wading conditions downstream. Estimated middle pebble sizes (as noted) due to swift deep water.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:44 PM,kpoole7,4/4/2024 11:11:42 PM,bfcdf0d3-b252-4550-9c07-33375b79fa25,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-148.529984,68.186498
1094,4,CBS-LS-1008,Myrtle Creek,BROOKS SOUTH-Large Streams (2&3),Base,67.28258,-149.935706,David Esse,7/25/2019 12:00:00 AM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,Old minig site. Large side channel. No fish caught.,,,,,No,Yes,No,,No,No,No,No,Yes,,,,,AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:45 PM,kpoole7,4/4/2024 11:11:42 PM,ba0c1a93-f72e-4488-afbb-6ab2b51d5f93,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-149.935706,67.2825800000001
1095,5,CBS-LS-1011,,BROOKS SOUTH-Large Streams (2&3),OvrSmp,67.985346,-149.801688,,,No,,,Oversample,,,,No advice requested,,,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:47 PM,kpoole7,4/4/2024 11:11:42 PM,770340bf-b0c7-4c84-ba51-2c6dfca43a37,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-149.801688,67.985346
1096,6,CBS-LS-1013,Gold Creek,BROOKS SOUTH-Large Streams (2&3),OvrSmp,67.513403,-149.753255,,,No,,,Oversample,,No landing are awill need to be accessed by OHV,,No advice requested,"Not sure why this is map error, no reject evidence, please explain. Looks mined, but this should still be sampled if that was the reason. If other reasons just note in reject evidence",,,,,No,Yes,No,,No,No,No,No,Yes,,,,"surveyed cross section, pool to pool spacing, valley and channel typing",AK,FAIRBANKS DISTRICT OFFICE,CENTRAL YUKON FIELD OFFICE,AK_CentralYukonFO,No,,,kpoole7,2/7/2024 5:50:49 PM,kpoole7,4/4/2024 11:11:42 PM,68c3734e-4f3e-4804-ba5b-d6a56f9219c0,AK,AK_CentralYukonFO_UtilityCorridor_BrooksSouth_2019,-149.753255,67.513403
